id,curso,maior_nota,menor_nota,media,atingiu_media,faltas,status,atraso,acordo,periodo,Label,Score
39540,Letras,"8,2","3,55","6,25",1,6,Cursando,1,0,6,0,0.0015
39543,Matemática,"9,25","5,03","7,03",1,4,Cursando,0,0,6,0,0.0007
39547,Educação Física,"6,28","5,18","5,58",1,4,Cursando,0,0,6,0,0.0007
39548,Gastronomia,"8,13","5,73","6,4",1,12,Cursando,0,0,6,0,0.0004
39550,Administração,"9,08","7,48","8,43",1,4,Cursando,0,0,6,0,0.0007
39551,Gastronomia,"6,98","0,13","3,21",0,16,Cursando,0,0,4,0,0.0029
39559,Letras,"7,7","0,5",5,1,18,Cursando,0,0,6,0,0.0013
39564,Matemática,"9,25",5,"6,59",1,6,Cursando,0,0,6,0,0.0021
39565,Administração,"5,28","0,88","2,01",0,30,Cursando,1,0,6,0,0.0418
39569,Letras,"6,25",0,"2,94",0,36,Cursando,1,0,6,0,0.3152
39570,Educação Física,"6,85","0,95","4,33",0,28,Outros,1,0,8,0,0.0036
39572,Letras,"8,65",5,"6,54",1,8,Cursando,1,0,6,0,0.0134
39574,Gastronomia,"7,95","5,25","6,43",1,6,Cursando,0,0,6,0,0.0021
39577,Administração,"7,2","4,2","5,37",1,14,Cursando,1,0,6,0,0.0024
39578,Biologia,"9,58",5,"7,29",1,0,Cursando,0,0,6,0,0.0486
39582,Administração,"3,35","0,15","0,96",0,30,Evadido,1,0,6,0,0.1922
39590,Administração,"6,48","1,98","4,39",0,16,Cursando,1,1,4,1,0.8212
39595,Educação Física,"8,38","6,38","7,13",1,10,Cursando,1,0,8,0,0.0002
39609,Administração,"8,95",5,"6,78",1,12,Cursando,1,0,6,0,0.002
39611,Biologia,"7,8",5,"5,99",1,6,Cursando,1,0,6,0,0.0044
39612,Biologia,"5,05","2,3","3,31",0,10,Cursando,1,0,6,1,0.7964
39619,Educação Física,"2,66","0,4","1,31",0,40,Cursando,1,0,6,0,0.4408
39625,Gastronomia,"8,55","5,31","6,78",1,12,Cursando,0,0,6,0,0.0009
39628,Letras,10,"6,67","8,47",1,2,Cursando,0,0,6,0,0.0015
39631,Educação Física,"9,75","6,6","7,5",1,4,Evadido,0,0,6,0,0.006
39632,Educação Física,"8,03","4,13","6,03",1,48,Cursando,1,0,8,0,0.0
39636,Biologia,"8,06","5,88","6,77",1,4,Cursando,0,0,6,0,0.006
39644,Letras,"7,7","2,65","5,79",1,8,Cursando,1,0,6,0,0.0534
39651,Educação Física,"7,55","3,4","5,26",1,16,Cursando,1,0,6,0,0.0216
39652,Enfermagem,"9,8",5,"7,29",1,4,Cursando,1,0,6,0,0.0022
39654,Letras,"7,95","2,47","5,52",1,10,Cursando,0,0,6,0,0.007
39655,Educação Física,"9,15","5,73","7,39",1,16,Cursando,0,0,8,0,0.0001
39656,Educação Física,"6,5",5,"5,64",1,16,Cursando,1,0,6,0,0.0216
39657,Administração,"6,23","1,25","4,24",0,12,Outros,0,1,4,0,0.0228
39664,Administração,"8,28","2,38","5,88",1,4,Cursando,1,0,6,0,0.006
39665,Biologia,"6,4","2,45","4,74",0,10,Cursando,1,0,6,0,0.4546
39673,Biologia,"8,63","5,15","7,09",1,6,Cursando,1,0,6,0,0.0154
39674,Educação Física,"6,13","1,11","4,22",0,8,Cursando,1,0,8,0,0.1994
39677,Letras,"8,35",5,"6,98",1,4,Cursando,0,0,6,0,0.0488
39684,Administração,"8,15","1,75","4,53",0,6,Cursando,1,0,6,0,0.0107
39687,Gastronomia,9,5,"6,57",1,12,Cursando,0,0,6,0,0.0039
39691,Administração,"7,27","2,48","4,24",0,16,Cursando,1,1,6,1,0.8367
39692,Administração,"9,02","3,73","6,66",1,2,Cursando,0,0,4,0,0.0216
39692,Administração,"9,02","3,73","6,66",1,2,Outros,0,0,6,0,0.0228
39697,Administração,"7,9","0,7","4,09",0,28,Cursando,1,1,6,0,0.0055
39698,Administração,"7,61",5,"5,72",1,12,Cursando,0,0,6,0,0.0039
39702,Administração,"8,03","5,18","6,13",1,8,Cursando,0,0,6,0,0.4992
39706,Educação Física,"7,25","2,1","5,23",1,4,Cursando,0,0,6,0,0.0462
39709,Administração,"5,83","0,79","3,71",0,14,Cursando,0,0,4,1,0.6556
39711,Administração,"7,88","5,5","6,51",1,6,Cursando,1,0,6,0,0.0202
39713,Administração,"8,7","0,7","5,86",1,16,Cursando,0,0,8,0,0.0007
39714,Letras,"8,25","2,99","6,19",1,10,Cursando,1,0,6,0,0.013
39715,Letras,1,0,"0,17",0,34,Evadido,1,0,6,0,0.0602
39727,Gastronomia,"8,68","6,13","7,43",1,4,Cursando,0,0,6,0,0.0462
39729,Biologia,"8,58","0,63","6,02",1,4,Cursando,0,0,6,0,0.0462
39730,Administração,"7,12","5,06","6,15",1,8,Cursando,0,0,6,1,0.5513
39732,Matemática,"5,23","0,63","2,07",0,14,Cursando,0,0,6,1,0.5118
39733,Biologia,"7,75",5,"6,6",1,4,Cursando,0,0,6,0,0.0337
39734,Letras,"9,8","5,79","7,62",1,4,Cursando,1,0,6,0,0.0047
39737,Enfermagem,"9,25","5,05","6,93",1,6,Cursando,0,0,6,0,0.2453
39739,Administração,"9,68","7,09","8,35",1,4,Outros,1,0,6,0,0.0047
39740,Letras,"7,8","6,15","7,15",1,8,Cursando,1,0,6,0,0.4947
39742,Gastronomia,"8,68",5,"6,62",1,8,Cursando,1,0,6,0,0.4947
39747,Letras,"9,6","8,03","9,1",1,8,Cursando,0,0,6,1,0.7838
39749,Administração,"9,13",5,"7,43",1,8,Evadido,1,1,4,0,0.0993
39750,Letras,"7,5","3,05","5,58",1,10,Cursando,1,0,4,0,0.0009
39755,Gastronomia,"9,3","5,4","7,22",1,4,Cursando,1,0,6,0,0.0047
39758,Enfermagem,"7,43","1,13","3,69",0,30,Cursando,1,0,6,0,0.0125
39769,Biologia,"5,15","0,5","1,48",0,46,Cursando,0,0,8,0,0.0108
39770,Educação Física,"7,7","5,28","6,51",1,10,Cursando,0,0,6,0,0.0801
39776,Educação Física,"7,38","3,98","5,62",1,6,Cursando,0,0,6,0,0.2453
39779,Letras,"9,4","5,48","7,24",1,4,Cursando,1,0,6,0,0.0047
39784,Administração,"7,7","1,65","5,62",1,16,Cursando,1,0,8,0,0.0009
39785,Enfermagem,"9,28","4,23","6,59",1,8,Cursando,1,0,6,0,0.2028
39789,História,"6,6","0,88","4,45",0,6,Cursando,0,0,4,1,0.9626
39790,Gastronomia,"8,53",5,"6,87",1,4,Cursando,1,0,6,0,0.0012
39791,Administração,"7,25",5,"5,86",1,16,Cursando,1,0,6,0,0.0959
39794,Educação Física,"6,7","3,38","5,16",1,12,Cursando,1,0,6,0,0.0025
39797,Letras,"8,33",5,"6,45",1,6,Cursando,1,0,6,0,0.0136
39804,Gastronomia,"7,83","5,03","6,45",1,6,Cursando,0,0,6,0,0.0342
39808,Matemática,"9,75",5,"6,53",1,8,Cursando,0,0,6,0,0.2835
39809,Educação Física,"6,8","1,95","3,54",0,12,Cursando,1,0,6,0,0.0159
39813,Educação Física,"8,42",5,"6,89",1,14,Cursando,0,0,9,0,0.2553
39823,Biologia,"5,02","3,9","4,73",0,8,Cursando,1,1,8,0,0.0025
39826,Enfermagem,"9,63",5,"7,12",1,4,Cursando,1,0,6,0,0.0012
39827,Letras,"5,77","3,75","5,09",1,8,Cursando,0,0,6,0,0.2835
39830,Administração,"7,3",3,"5,58",1,18,Evadido,1,0,6,0,0.0093
39841,Administração,"7,5","1,5","4,36",0,24,Cursando,0,0,6,1,0.8462
39843,Letras,"7,78","5,32","6,51",1,4,Cursando,0,0,6,0,0.0009
39844,Administração,"9,55","6,15","8,3",1,10,Cursando,1,0,6,0,0.0715
39845,Letras,"6,4","2,6","5,07",1,12,Cursando,1,0,6,0,0.007
39847,Educação Física,"9,31","3,06","5,47",1,18,Cursando,1,0,2,0,0.0276
39849,Administração,"7,95","1,63","4,82",0,10,Cursando,1,0,2,1,0.5492
39850,Matemática,"7,03","0,13","3,4",0,16,Cursando,1,0,6,1,0.996
39852,Administração,"5,7","1,23","3,16",0,12,Evadido,1,1,6,0,0.0077
39853,Enfermagem,5,"0,63","2,37",0,18,Evadido,1,1,6,1,0.831
39854,Administração,"6,68","3,83","5,3",1,4,Cursando,0,0,6,0,0.0009
39855,Gastronomia,"8,79","3,73","6,47",1,12,Cursando,0,0,6,0,0.0019
39858,Educação Física,"7,7","5,15","6,52",1,12,Cursando,0,0,6,0,0.0019
39866,Enfermagem,"6,55","1,4","4,01",0,8,Evadido,1,0,6,0,0.3665
39870,Administração,"6,85","1,55","4,68",0,12,Cursando,0,0,8,0,0.0008
39871,Biologia,"9,7","5,1","7,42",1,0,Cursando,1,0,6,0,0.0042
39876,Enfermagem,"8,43",5,"6,34",1,4,Cursando,0,0,6,0,0.0007
39879,Administração,"7,8","6,53","7,18",1,4,Cursando,1,0,6,0,0.002
39883,Administração,"7,58","0,88","2,45",0,28,Evadido,0,0,8,0,0.0115
39887,Educação Física,"9,05","3,9","6,03",1,20,Cursando,1,1,8,0,0.0002
39894,Enfermagem,10,"6,95","8,86",1,2,Cursando,0,0,6,0,0.0002
39896,Educação Física,"3,6",0,"0,9",0,36,Evadido,0,0,6,0,0.2951
39897,História,"5,6","1,5","3,63",0,12,Evadido,1,0,4,0,0.3028
39898,Educação Física,"5,96","0,75","2,43",0,28,Cursando,0,0,6,0,0.0635
39899,Enfermagem,"8,8","2,75","4,9",0,10,Cursando,0,0,6,0,0.2208
39900,Educação Física,"8,8","5,4","6,64",1,4,Cursando,0,0,8,0,0.0001
39902,Educação Física,"5,97",0,"1,16",0,52,Cursando,1,0,6,1,0.9122
39904,Enfermagem,"9,88","6,94","8,7",1,2,Cursando,1,0,6,0,0.0003
39907,Matemática,"5,76","1,99","3,59",0,6,Evadido,1,0,6,0,0.0253
39908,Enfermagem,"9,45","5,25","7,93",1,5,Cursando,0,0,6,0,0.1006
39911,Administração,"6,33","0,79","4,4",0,16,Cursando,0,0,6,0,0.2694
39914,Letras,"9,1","7,6","8,6",1,6,Cursando,0,0,6,0,0.0017
39917,Biologia,"9,63","5,45","7,47",1,2,Cursando,1,0,6,0,0.0003
39920,Enfermagem,10,"5,95","8,54",1,6,Cursando,0,0,6,0,0.0017
39922,Letras,"7,7",5,"6,11",1,7,Cursando,0,0,6,0,0.0359
39924,Letras,"7,5","3,4","5,18",1,8,Cursando,1,0,6,1,0.7077
39925,Educação Física,"7,35",5,"5,94",1,10,Cursando,1,0,6,1,0.6685
39926,Letras,"8,2",1,"3,9",0,30,Cursando,0,0,6,0,0.0209
39927,Educação Física,10,"6,9","8,64",1,2,Cursando,0,0,6,0,0.0002
39930,Gastronomia,"8,88","5,1","6,81",1,4,Cursando,1,0,6,0,0.0015
39933,Educação Física,"7,48","5,19","6,91",1,6,Cursando,0,0,6,0,0.0017
39939,Biologia,"8,88",5,"6,29",1,4,Cursando,1,0,6,0,0.0015
39941,Administração,"5,9",5,"5,33",1,2,Cursando,1,0,6,0,0.0003
39942,Letras,"9,15","6,79","8,21",1,4,Cursando,0,0,6,0,0.0005
39944,Letras,"8,2","4,08","6,27",1,10,Cursando,1,0,6,1,0.6685
39945,Gastronomia,"9,8","5,7","7,86",1,2,Cursando,1,0,6,0,0.0008
39947,Educação Física,"8,25","7,05","7,91",1,0,Aluno Formado,0,0,10,0,0.0137
39952,Gastronomia,"8,18","5,91","7,1",1,8,Cursando,1,1,6,1,0.857
39959,História,"6,87","5,25","6,24",1,8,Cursando,0,0,4,0,0.3717
39965,Administração,"5,33","0,5","2,47",0,18,Outros,1,0,4,1,0.8335
39974,Administração,"8,33",5,"6,18",1,6,Cursando,1,0,4,0,0.0262
39978,Enfermagem,"7,8",0,"3,69",0,12,Evadido,0,0,6,1,0.9009
39980,Biologia,"7,93",5,"6,48",1,0,Cursando,0,0,6,0,0.0021
39981,Educação Física,"9,05","5,3","6,38",1,6,Cursando,1,0,8,0,0.0003
39984,Biologia,"8,41",5,"5,92",1,4,Cursando,1,0,6,0,0.0003
39989,Educação Física,"6,7","1,35","4,23",0,4,Cursando,0,0,8,0,0.0063
39992,Administração,"0,32",0,"0,11",0,34,Evadido,1,0,6,0,0.1083
39993,Letras,"8,95","5,45","6,59",1,10,Cursando,0,0,8,0,0.0097
39994,Administração,"8,88","6,23","7,53",1,4,Outros,1,0,6,0,0.0003
40004,Administração,"8,86","7,51","8,23",1,4,Cursando,1,0,6,0,0.0003
40018,Educação Física,"8,55","5,26","7,3",1,8,Cursando,0,0,8,0,0.0038
40020,Administração,"6,58","2,73","4,86",0,14,Cursando,1,0,6,0,0.439
40025,Educação Física,"8,35","3,73","6,26",1,4,Cursando,0,0,6,0,0.0001
40026,Administração,9,"5,45","6,37",1,12,Evadido,1,0,8,0,0.004
40034,Enfermagem,"9,63","5,23","6,81",1,4,Cursando,0,0,6,0,0.0001
40037,Enfermagem,"9,88","7,03","8,62",1,4,Cursando,0,0,6,0,0.0001
40041,Educação Física,"8,03","5,37","6,55",1,6,Cursando,0,0,6,0,0.0
42673,Letras,"8,85","5,85","6,8",1,6,Cursando,0,0,6,0,0.0
42676,Matemática,"9,88","7,24","8,87",1,6,Cursando,0,0,6,0,0.0
42678,Administração,"6,3",5,"5,36",1,18,Cursando,0,0,6,0,0.2028
42685,Letras,"8,45","4,28","6,08",1,6,Cursando,1,0,6,0,0.0001
42689,Biologia,"8,3","3,53","5,94",1,8,Cursando,0,0,6,0,0.0015
42693,Gastronomia,"7,48",5,"5,97",1,2,Cursando,0,0,6,0,0.0
42698,Educação Física,"7,88","3,49","5,32",1,8,Cursando,0,0,6,0,0.0015
42702,Educação Física,"7,95",5,"5,59",1,16,Cursando,1,0,6,1,0.7032
42704,Educação Física,"9,03",5,"6,63",1,6,Cursando,1,1,6,0,0.0004
42717,Letras,"8,5","3,35","6,78",1,8,Cursando,1,0,6,0,0.0053
42719,Letras,"6,76","3,75","5,64",1,12,Outros,1,0,4,0,0.0953
42720,Letras,"8,4","1,2","5,12",1,12,Cursando,1,0,6,0,0.0424
42721,Educação Física,"7,5","4,15","6,07",1,12,Cursando,0,0,8,0,0.0005
42724,Administração,"6,33","3,48","4,9",0,10,Cursando,1,0,4,1,0.9452
42730,Gastronomia,"6,5",5,"5,47",1,6,Outros,1,0,4,0,0.0004
42753,Administração,"5,95","1,35","3,79",0,10,Cursando,1,0,4,1,0.9452
42761,Educação Física,"5,28",5,"5,09",1,4,Cursando,0,0,6,0,0.0
42766,Letras,"9,8","5,08","7,3",1,6,Cursando,0,0,6,0,0.0001
42774,Letras,"6,55","0,5","3,41",0,30,Cursando,1,1,6,0,0.1441
42778,Educação Física,"6,8","3,35","5,31",1,12,Cursando,1,0,6,0,0.0884
42779,Gastronomia,"7,75","3,1","6,36",1,4,Cursando,0,0,2,0,0.0
42787,Administração,"7,4",5,"5,9",1,8,Cursando,1,0,8,0,0.0019
43060,Administração,"9,6","7,69","8,4",1,4,Cursando,0,0,8,0,0.0
43063,Gastronomia,"0,8",0,"0,46",0,28,Evadido,1,0,4,1,0.9486
43083,História,"7,39","1,36","3,39",0,12,Cursando,1,0,4,1,0.6637
43085,História,"1,25",0,"0,31",0,36,Cursando,0,0,2,1,0.9071
43088,Biologia,"9,82",8,"8,92",1,2,Cursando,0,0,2,0,0.0
43093,História,"6,4","0,5","3,34",0,14,Cursando,0,0,4,1,0.9091
43101,História,"1,56",0,"0,77",0,20,Evadido,1,0,2,1,0.7815
43113,Biologia,"9,84","8,25","9,1",1,6,Cursando,0,0,2,0,0.0
43122,História,5,0,"2,43",0,16,Cursando,0,0,2,1,0.9893
43212,Letras,"8,97","5,7","7,1",1,8,Cursando,1,0,8,0,0.0112
43215,Letras,"6,6","0,15","3,62",0,36,Cursando,0,0,6,1,0.6449
43240,Gastronomia,"9,88",5,"7,91",1,4,Cursando,0,0,6,0,0.0001
43243,Educação Física,"8,15","5,05","6,51",1,8,Cursando,0,0,6,0,0.009
43249,Gastronomia,10,"6,7","8,55",1,4,Cursando,0,0,6,0,0.0001
43250,Gastronomia,"8,45",5,"7,18",1,8,Cursando,0,0,6,0,0.009
43255,Enfermagem,"7,4","0,62","4,79",0,16,Cursando,0,0,6,1,0.8336
43258,Administração,"7,85",5,"6,56",1,8,Cursando,0,0,6,0,0.009
43262,Biologia,"9,45","3,45","6,04",1,8,Cursando,0,0,6,0,0.009
43268,Matemática,"7,08","2,18","5,52",1,10,Cursando,0,0,2,0,0.3811
43273,Administração,"9,16","7,3","8,14",1,8,Cursando,0,0,6,0,0.0133
43274,Administração,"9,03","8,19","8,68",1,2,Cursando,0,0,6,0,0.0
43284,Enfermagem,"8,8","5,16","6,66",1,8,Cursando,0,0,6,0,0.0133
43290,Matemática,"9,5","6,05","8,05",1,6,Cursando,0,0,6,0,0.0001
43293,Administração,"8,22","5,63","7,47",1,0,Outros,0,0,6,0,0.0013
43299,Educação Física,"6,85","5,32","6,04",1,8,Cursando,0,0,6,0,0.0133
43302,Matemática,"9,8","5,63","7,84",1,8,Cursando,0,0,6,0,0.0133
43305,Administração,"6,54","5,35","6,21",1,6,Outros,0,0,6,0,0.0001
43311,Enfermagem,"9,75","5,59","8,17",1,4,Cursando,0,0,6,0,0.0001
43314,Educação Física,"8,44",1,"6,22",1,12,Cursando,0,0,8,0,0.0107
43319,Gastronomia,"9,18","7,25","8,38",1,4,Cursando,0,0,6,0,0.0001
43320,Administração,"9,1","3,3","6,47",1,12,Cursando,0,0,6,1,0.6193
43330,Letras,"9,65","3,74","7,02",1,8,Cursando,0,0,6,0,0.0133
43338,Biologia,"9,75","4,5","7,16",1,0,Cursando,0,0,6,0,0.0013
43345,Enfermagem,"7,83","4,43","6,46",1,4,Cursando,0,0,4,0,0.0
43350,Enfermagem,"8,78",5,"7,32",1,6,Cursando,0,0,6,0,0.0001
43353,Administração,"6,98","1,68","3,54",0,28,Cursando,0,0,6,1,0.9092
43363,Administração,"9,19","7,93","8,61",1,4,Outros,0,0,6,0,0.0001
43366,Educação Física,"7,45","4,65","5,71",1,6,Cursando,0,0,6,0,0.0001
43375,Educação Física,"7,25",5,"6,05",1,14,Cursando,0,0,6,0,0.29
43378,Administração,"9,63",8,"9,17",1,2,Cursando,0,0,6,0,0.0
43386,Letras,"9,6",5,"7,53",1,4,Cursando,0,0,6,0,0.0001
43394,Administração,"6,16",5,"5,7",1,14,Cursando,0,0,6,0,0.29
43396,Biologia,"8,53","1,38","3,97",0,8,Evadido,0,0,6,0,0.0065
43403,Biologia,"5,4","4,31","4,97",0,12,Cursando,0,0,6,0,0.3686
43406,Educação Física,"6,2",5,"5,5",1,4,Cursando,0,0,6,0,0.0001
43409,Matemática,"9,5",5,"6,97",1,4,Cursando,0,0,6,0,0.0001
43426,Letras,"8,45","5,15","7,18",1,10,Cursando,0,0,8,0,0.0045
43430,Educação Física,"7,32","5,27","6,18",1,6,Cursando,0,0,6,0,0.0001
43448,Gastronomia,"8,78","5,11","7,04",1,4,Cursando,0,0,6,0,0.0001
43451,Administração,"7,58",5,"6,05",1,6,Cursando,0,0,6,0,0.0001
43454,Enfermagem,"8,05",5,"6,31",1,2,Cursando,0,0,6,0,0.0
43462,Letras,"8,12","5,53","6,95",1,6,Cursando,0,0,6,0,0.0001
43468,Educação Física,"6,77",5,"5,83",1,2,Cursando,0,0,6,0,0.0
43469,Matemática,"9,88","6,31","8,66",1,0,Cursando,0,0,6,0,0.0012
43474,Educação Física,"8,63","5,22","6,68",1,4,Cursando,0,0,6,0,0.0009
43475,Enfermagem,"9,35",5,"7,73",1,4,Cursando,0,0,6,0,0.0009
43482,Administração,"7,55","1,1","5,13",1,16,Cursando,0,0,6,0,0.0992
43483,Enfermagem,10,"5,45","8,24",1,4,Cursando,0,0,6,0,0.0009
43491,Letras,"8,95","6,5","7,84",1,4,Cursando,0,0,4,0,0.0005
43500,Matemática,"8,75",5,"6,8",1,8,Cursando,0,0,6,0,0.412
43503,Gastronomia,"7,9",5,"6,42",1,4,Cursando,0,0,6,0,0.0009
43625,Gastronomia,"5,15","2,5","4,28",0,6,Cursando,0,0,4,0,0.0091
43631,Biologia,"9,05",5,"6,7",1,8,Cursando,0,0,4,0,0.1309
43636,Administração,"7,98","5,38","6,24",1,4,Cursando,0,0,4,0,0.0005
43637,Enfermagem,"9,5","5,45","7,3",1,2,Cursando,0,0,4,0,0.0003
43640,Letras,"7,62","5,2","6,44",1,4,Cursando,0,0,4,0,0.0005
43661,Matemática,"9,5","5,04","6,96",1,6,Cursando,0,0,4,0,0.0004
43666,Administração,"7,55","4,15","5,89",1,6,Cursando,0,0,4,0,0.0004
43671,Enfermagem,"9,3","5,85","7,4",1,4,Cursando,0,0,4,0,0.0005
43675,Administração,"9,38",5,"7,12",1,0,Cursando,0,0,4,0,0.0111
43678,Administração,9,"1,7","5,58",1,10,Cursando,0,0,4,0,0.2013
43685,Educação Física,"8,4",5,"6,14",1,4,Cursando,0,0,4,0,0.0005
43699,Administração,"8,55",5,"6,54",1,6,Cursando,0,0,4,0,0.0004
43916,Gastronomia,"8,35","5,1","6,43",1,8,Cursando,1,0,10,0,0.0394
43930,Administração,"9,37","7,36","8,5",1,4,Cursando,0,0,6,0,0.0003
43935,Gastronomia,"7,95",5,"6,35",1,14,Cursando,1,0,8,0,0.0001
43940,Administração,"8,3","5,71","6,65",1,6,Cursando,1,0,6,0,0.0044
43943,Matemática,"5,65","3,3","4,24",0,8,Cursando,0,0,6,0,0.0277
43946,Gastronomia,"7,98",5,"5,98",1,4,Cursando,0,0,6,0,0.0003
43949,Enfermagem,"9,1","4,35","6,23",1,6,Cursando,1,0,6,0,0.0044
43950,Matemática,"9,1",4,"5,91",1,6,Cursando,1,0,6,0,0.0044
43962,Administração,"7,05","1,38","4,35",0,14,Cursando,1,0,6,0,0.0246
43963,Gastronomia,"7,7","1,9","5,3",1,8,Cursando,0,0,6,0,0.0148
43966,Enfermagem,"6,68","0,13","2,93",0,22,Cursando,0,0,6,0,0.1564
43969,Enfermagem,"8,5",5,"7,21",1,8,Cursando,0,0,6,0,0.0148
43972,Educação Física,"7,7","0,5","4,62",0,32,Cursando,0,0,6,0,0.0393
43985,Educação Física,"6,88","3,44","5,15",1,20,Cursando,1,0,4,0,0.0005
43989,Gastronomia,"5,1",0,"2,24",0,36,Cursando,1,0,4,0,0.1158
43998,Educação Física,"8,08",5,"6,31",1,14,Cursando,1,0,6,0,0.0027
44001,Enfermagem,"8,25","5,05","6,37",1,8,Cursando,0,0,10,0,0.0082
44005,Educação Física,"8,33","5,11","6,63",1,10,Cursando,1,0,6,0,0.0185
44023,Educação Física,"9,44","6,15","8,16",1,4,Cursando,0,0,4,0,0.0001
44024,Ciências Contábeis,"8,2","5,56","7,17",1,10,Cursando,0,0,2,0,0.0191
44027,Administração,"8,63","5,01","7,56",1,6,Cursando,1,0,4,0,0.0011
44041,Biologia,"8,93","1,5","5,98",1,6,Cursando,1,0,4,0,0.0011
44061,Administração,"9,75","8,1","8,99",1,4,Outros,0,0,4,0,0.0001
44064,Administração,10,"7,4","9,08",1,2,Cursando,1,0,4,0,0.0006
44076,Letras,"7,15","4,3","5,8",1,16,Cursando,0,0,4,0,0.0009
44079,Educação Física,"6,25",5,"5,47",1,12,Cursando,0,0,4,0,0.0004
44083,Educação Física,"5,78","3,71","4,87",0,2,Cursando,0,0,4,0,0.0077
44108,Educação Física,"6,55","3,45","5,26",1,6,Cursando,0,0,4,0,0.0001
44111,Letras,"8,93","5,78","6,83",1,8,Cursando,0,0,4,0,0.0057
44152,Administração,"7,15","1,24","3,85",0,16,Cursando,0,0,6,0,0.0112
44153,Administração,"5,5","0,4","3,23",0,32,Evadido,1,0,6,0,0.0117
44159,Biologia,"7,36","3,81","5,59",1,0,Outros,0,0,4,0,0.006
44170,Matemática,"7,55",5,"6,21",1,8,Cursando,1,0,4,0,0.02
44172,Letras,"8,5","6,8","7,71",1,2,Cursando,1,0,4,0,0.0009
44184,Biologia,"8,45","7,15","7,79",1,2,Outros,0,0,4,0,0.0002
44196,Biologia,"9,35","5,8","7,35",1,4,Outros,0,0,4,0,0.0003
44202,Biologia,"9,35","6,54","8,03",1,2,Outros,1,0,4,0,0.0009
44205,Biologia,"7,83",5,"6,43",1,10,Outros,0,0,4,0,0.0072
44214,Biologia,"9,23","5,18","7,01",1,4,Outros,1,0,4,0,0.0024
44220,Biologia,"9,75","6,81","8,32",1,6,Cursando,0,0,4,0,0.001
44226,Biologia,"6,23","0,15","2,26",0,24,Cursando,0,0,4,0,0.0973
44232,Biologia,"9,38","6,51","7,75",1,2,Cursando,1,0,4,0,0.0009
44235,Biologia,"9,35","5,55","7,06",1,4,Outros,0,0,4,0,0.0003
44244,Biologia,"8,1",0,"3,24",0,28,Outros,1,0,4,0,0.3227
44247,Educação Física,"5,6",2,"4,06",0,4,Outros,1,1,4,1,0.7317
44253,Biologia,"7,68","5,15","6,44",1,2,Outros,0,0,4,0,0.0004
44259,Biologia,"7,55","4,5","5,62",1,8,Cursando,1,0,4,0,0.0067
44262,Biologia,"9,1","5,38","7,42",1,2,Outros,0,0,4,0,0.0004
44265,Biologia,"7,83","3,53","5,38",1,3,Cursando,0,0,4,0,0.141
44268,Biologia,"7,83",5,"6,25",1,2,Outros,0,0,4,0,0.0004
44274,Biologia,"5,73","0,63","3,37",0,6,Cursando,0,0,4,1,0.938
44286,Biologia,"8,3","0,12",4,0,6,Cursando,0,0,4,1,0.938
44289,Biologia,"8,48","2,83","5,06",1,8,Cursando,1,0,4,0,0.0067
44295,Biologia,"6,95","0,2","4,04",0,20,Cursando,1,0,4,0,0.1019
44310,Biologia,"8,43","4,58","6,17",1,8,Cursando,1,0,4,0,0.0055
44313,Educação Física,"7,55","0,5","3,93",0,20,Evadido,1,0,2,1,0.9573
44316,Biologia,"7,95","5,34","6,73",1,8,Cursando,0,0,4,0,0.0018
44319,Biologia,"9,05","5,45","7,05",1,6,Outros,0,0,4,0,0.0158
44328,Biologia,"7,81","3,2","5,54",1,8,Cursando,1,0,6,0,0.0101
44333,Biologia,"9,17","6,21","7,5",1,8,Cursando,1,0,4,0,0.0055
44344,Biologia,10,"6,49","7,85",1,2,Cursando,0,0,4,0,0.0004
44353,Biologia,"7,35","4,05","5,73",1,8,Cursando,0,0,4,0,0.0018
44359,Biologia,"8,93","1,96","4,88",0,2,Cursando,0,0,4,0,0.3525
44362,Biologia,"6,2","1,13","4,59",0,8,Cursando,0,0,4,1,0.9082
44395,Biologia,"9,05","2,89","5,25",1,12,Cursando,0,0,4,0,0.0016
44406,Biologia,"8,58",5,"6,29",1,6,Cursando,1,0,4,0,0.2687
44409,Biologia,"7,58","1,83","5,01",1,6,Cursando,1,0,4,0,0.2687
44412,Letras,"8,6","5,2","6,6",1,6,Cursando,1,0,2,1,0.8861
44424,Biologia,"5,6","1,35","3,43",0,8,Cursando,1,0,4,0,0.0598
44430,Biologia,"8,1","1,23","4,45",0,8,Cursando,1,0,4,0,0.0598
44433,Biologia,"8,68","3,58","5,8",1,4,Cursando,0,0,4,0,0.0002
44451,Biologia,"7,35","4,5",6,1,8,Cursando,0,0,4,0,0.0035
44466,Biologia,"7,95","1,78","5,46",1,2,Cursando,1,0,4,0,0.0001
44472,Biologia,"8,98","2,68","5,04",1,10,Outros,1,0,2,0,0.0321
44481,Biologia,"5,3","0,18","2,55",0,32,Cursando,1,0,4,0,0.2653
44490,Biologia,"7,55","0,84","2,67",0,18,Evadido,1,0,4,1,0.5859
44502,Biologia,"8,8","4,25","6,04",1,6,Cursando,1,0,4,0,0.0058
44508,História,"7,13","1,72","4,76",0,10,Evadido,1,0,2,0,0.0141
44517,Biologia,"8,93","0,63","3,82",0,8,Cursando,0,0,4,0,0.111
